File,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOComment,lOBlank,LOCodeAndCOmment,uniq_Op,Uniq_Opnd,total_Op,total_Opnd,branchCount,defects
runtime/gc_realtime/IncrementalOverflow.cpp,207,76,49,49,1254,9076.96,0,627,14.48,5691253.63,3,316180.76,100,41,307,32,119,798,456,40,FALSE
runtime/gc_realtime/HeapRegionDescriptorRealtime.cpp,32,11,9,5,177,928.88,0.01,88.5,10.5,82206.16,0.63,4567.01,21,11,53,14,24,114,63,3,FALSE
runtime/gc_realtime/UnfinalizedObjectBufferRealtime.cpp,49,15,12,12,231,1347.4,0.01,115.5,11.67,155624.42,0.96,8645.8,21,11,70,19,38,144,87,5,FALSE
runtime/gc_realtime/RealtimeGC.hpp,175,18,16,74,1100,8431.87,0,550,15.33,4637528.23,3,257640.46,56,37,231,20,183,637,463,41,FALSE
runtime/gc_realtime/WorkPacketsRealtime.hpp,30,4,3,11,145,796.32,0.01,72.5,10.98,57733.11,0.5,3207.39,24,14,54,13,32,82,63,3,FALSE
runtime/gc_realtime/YieldCollaborator.hpp,50,1,1,10,195,1147.12,0.01,97.5,11.77,111843.75,0.77,6213.54,27,16,77,12,47,108,87,8,FALSE
runtime/gc_realtime/RealtimeMarkingScheme.hpp,88,25,20,27,457,2974.06,0,228.5,13.02,679573.2,2.58,37754.07,33,23,121,19,72,278,179,8,FALSE
runtime/gc_realtime/ProcessorInfo.hpp,25,1,1,10,88,451.38,0.02,44,10.26,19860.58,0.24,1103.37,29,13,54,10,25,48,40,2,FALSE
runtime/gc_realtime/IncrementalParallelTask.hpp,28,3,2,9,122,657.86,0.02,61,10.78,40129.63,0.39,2229.42,29,10,57,13,29,69,53,3,FALSE
runtime/gc_realtime/WorkPacketsRealtime.cpp,112,47,30,24,601,3911.18,0,300.5,13.02,1175310.97,3,65295.05,59,24,171,26,65,405,196,31,FALSE
runtime/gc_realtime/UnfinalizedObjectBufferRealtime.hpp,21,1,1,6,68,323.33,0.03,34,9.51,10993.3,0.16,610.74,35,10,56,8,19,33,35,1,FALSE
runtime/gc_realtime/ConfigurationRealtime.hpp,38,1,1,15,222,1346.67,0.01,111,12.13,149480.57,0.94,8304.48,27,16,65,11,56,112,110,2,FALSE
runtime/gc_realtime/MetronomeAlarmThread.hpp,50,2,1,19,190,1117.7,0.01,95,11.77,106181.71,0.75,5898.98,33,17,83,13,46,107,83,2,FALSE
runtime/gc_realtime/RealtimeMarkTask.hpp,29,1,1,8,119,633.31,0.02,59.5,10.64,37681.91,0.37,2093.44,24,9,53,12,28,62,57,4,FALSE
runtime/gc_realtime/ConfigurationRealtime.cpp,170,66,48,27,1025,7467.54,0,512.5,14.57,3827112.85,3,212617.38,39,40,209,19,137,645,380,27,TRUE
runtime/gc_realtime/HeapRegionDescriptorRealtime.hpp,22,3,1,6,113,579.61,0.02,56.5,10.26,32747.91,0.34,1819.33,24,13,46,12,23,64,49,5,FALSE
runtime/gc_realtime/Scheduler.cpp,708,242,164,104,3826,32773.72,0,1913,17.13,62696131.62,3,3483118.42,267,148,975,43,336,2479,1347,199,TRUE
runtime/gc_realtime/RealtimeMarkingSchemeRootClearer.hpp,185,53,39,26,1003,7076.45,0,501.5,14.11,3548838.81,3,197157.71,69,45,254,20,113,610,393,29,FALSE
runtime/gc_realtime/GlobalAllocationManagerRealtime.cpp,26,13,11,7,152,779.65,0.01,76,10.26,59253.48,0.51,3291.86,22,5,48,13,22,95,57,4,FALSE
runtime/gc_realtime/MetronomeAlarm.hpp,88,10,3,14,397,2390.88,0.01,198.5,12.04,474589.68,2.03,26366.09,36,22,124,15,50,218,179,12,FALSE
runtime/gc_realtime/AllocationContextRealtime.hpp,29,1,1,10,147,787.56,0.01,73.5,10.72,57885.67,0.5,3215.87,27,14,56,11,30,74,73,2,FALSE
runtime/gc_realtime/YieldCollaborator.cpp,38,9,2,8,174,949.94,0.01,87,10.92,82644.88,0.63,4591.38,30,8,68,20,24,119,55,9,FALSE
runtime/gc_realtime/SweepSchemeRealtime.hpp,48,1,1,19,234,1346.64,0.01,117,11.51,157557.31,0.97,8753.18,27,15,75,12,42,121,113,2,FALSE
runtime/gc_realtime/IncrementalOverflow.hpp,46,2,1,19,247,1428,0.01,123.5,11.56,176357.49,1.05,9797.64,33,12,79,13,42,137,110,3,FALSE
runtime/gc_realtime/IncrementalParallelTask.cpp,133,44,18,15,690,4243.33,0,345,12.3,1463947.3,3,81330.41,42,24,175,27,44,471,219,38,FALSE
runtime/gc_realtime/RealtimeRootScanner.hpp,69,5,2,29,277,1725.38,0.01,138.5,12.46,238965.51,1.28,13275.86,34,19,103,12,63,149,128,4,FALSE
runtime/gc_realtime/ReferenceObjectBufferRealtime.cpp,48,16,13,12,219,1282.9,0.01,109.5,11.72,140477.31,0.9,7804.3,21,11,69,19,39,138,81,5,FALSE
runtime/gc_realtime/RealtimeGC.cpp,639,182,136,112,3344,28554.95,0,1672,17.08,47743871.49,3,2652437.31,183,139,822,35,337,2071,1273,99,FALSE
runtime/gc_realtime/MetronomeAlarm.cpp,204,91,65,30,1095,7806.56,0,547.5,14.26,4274094.28,3,237449.68,59,33,263,25,115,701,394,55,FALSE
runtime/gc_realtime/ContinuationObjectBufferRealtime.hpp,21,1,1,6,68,323.33,0.03,34,9.51,10993.3,0.16,610.74,35,9,56,8,19,33,35,1,FALSE
runtime/gc_realtime/OSInterface.cpp,136,55,37,21,603,4097.03,0,301.5,13.59,1235255.38,3,68625.3,44,21,180,24,87,401,202,33,FALSE
runtime/gc_realtime/RealtimeMarkingScheme.cpp,121,40,29,32,690,4584.26,0,345,13.29,1581569.97,3,87865,59,37,180,22,78,432,258,18,TRUE
runtime/gc_realtime/Metronome.hpp,24,6,5,6,79,423.25,0.03,39.5,10.72,16718.24,0.22,928.79,30,10,54,10,31,36,43,3,FALSE
runtime/gc_realtime/RealtimeMarkingSchemeRootMarker.hpp,96,40,27,17,426,2744.69,0,213,12.89,584619.81,2.33,32478.88,59,20,155,18,69,264,162,25,FALSE
runtime/gc_realtime/UtilizationTracker.cpp,133,1,1,20,719,4866.32,0,359.5,13.54,1749443.67,3,97191.31,70,34,203,30,79,442,277,25,FALSE
runtime/bcverify/vrfyconvert.h,13,1,1,1,42,159.91,0.05,21,7.61,3358.09,0.07,186.56,21,6,34,3,11,24,18,1,TRUE
runtime/bcverify/clconstraints.c,282,48,8,44,1880,14039.1,0,940,14.94,13196752.53,3,733152.92,56,64,338,33,144,1139,741,82,FALSE
runtime/bcverify/rtverify.c,2023,340,74,114,12082,110362.14,0,6041,18.27,666697680.5,3,37038760.03,610,281,2633,45,517,7523,4559,659,TRUE
runtime/bcverify/vrfyconvert.c,101,1,1,1,490,2894.38,0,245,11.81,709122.22,2.65,39395.68,29,9,130,10,50,270,220,1,TRUE
runtime/bcverify/bcverify_internal.h,14,1,1,2,28,122.98,0.07,14,8.78,1721.79,0.05,95.65,39,8,53,7,14,11,17,4,FALSE
runtime/bcverify/staticverify.c,1541,260,41,30,7722,70132.35,0,3861,18.16,270781022.3,3,15043390.13,173,197,1714,41,501,4955,2767,619,TRUE
runtime/bcverify/vrfyhelp.c,790,270,146,63,5707,48347.85,0,2853.5,16.94,137960591.3,3,7664477.29,269,204,1059,42,313,3601,2106,268,TRUE
runtime/bcverify/bcverify.c,2131,451,195,143,13605,128215.78,0,6802.5,18.85,872187859.5,3,48454881.08,323,418,2454,48,639,8428,5177,552,TRUE
runtime/bcverify/classrelationships.c,271,43,10,48,1781,13008.03,0,890.5,14.61,11583653.84,3,643536.32,82,53,353,27,131,1076,705,71,FALSE
runtime/gc_verbose_java/VerboseHandlerJava.cpp,54,8,5,14,414,2707.21,0,207,13.08,560392.83,2.27,31132.94,22,8,76,25,68,245,169,7,FALSE
runtime/gc_verbose_java/VerboseWriterTrace.hpp,20,1,1,8,94,474.17,0.02,47,10.09,22286.13,0.26,1238.12,25,14,45,11,22,51,43,5,FALSE
runtime/gc_verbose_java/VerboseWriterTrace.cpp,47,23,20,15,212,1157.4,0.01,106,10.92,122684.35,0.82,6815.8,38,14,85,13,31,140,72,7,FALSE
runtime/gc_verbose_java/VerboseManagerJava.cpp,136,59,39,22,643,4343.39,0,321.5,13.51,1396400.74,3,77577.82,31,26,167,23,85,420,223,35,FALSE
runtime/gc_verbose_java/VerboseJava.cpp,214,36,12,29,1202,8689.04,0,601,14.46,5222113.08,3,290117.39,65,50,279,30,120,747,455,44,FALSE
runtime/gc_verbose_java/VerboseManagerJava.hpp,33,2,1,10,142,779.84,0.01,71,10.98,55368.86,0.48,3076.05,36,20,69,11,34,75,67,4,FALSE
runtime/gc_verbose_java/VerboseHandlerJava.hpp,17,1,1,4,63,309.13,0.03,31.5,9.81,9737.72,0.15,540.98,34,7,51,8,22,30,33,3,FALSE
runtime/vm/LayoutFFITypeHelpers.hpp,504,61,20,17,2104,16533.19,0,1052,15.72,17392918,3,966273.22,347,62,851,43,189,1390,714,224,TRUE
runtime/vm/AsyncMessageHandler.cpp,142,21,1,22,676,4644.37,0,338,13.74,1569795.89,3,87210.88,53,13,195,27,90,429,247,35,FALSE
runtime/vm/FastJNI_java_lang_System.cpp,27,8,8,6,87,422.64,0.02,43.5,9.72,18385.03,0.23,1021.39,23,7,50,9,20,50,37,1,FALSE
runtime/vm/leconditionexceptionsup.c,155,1,1,15,788,5516,0,394,14,2173304,3,120739.11,84,34,239,22,106,480,308,30,FALSE
runtime/vm/romutil.c,115,26,12,23,641,4465.07,0,320.5,13.93,1431054.21,3,79503.01,30,26,145,28,97,400,241,28,FALSE
runtime/vm/annsup.c,60,12,12,1,227,1294,0.01,113.5,11.4,146868.98,0.93,8159.39,24,26,84,8,44,135,92,1,FALSE
runtime/vm/logsupport.c,227,33,1,20,1290,9349.83,0,645,14.5,6030638.09,3,335035.45,62,59,289,33,119,807,483,69,FALSE
runtime/vm/jniinv.c,973,159,27,110,4952,43756.12,0,2476,17.67,108340156.5,3,6018897.58,155,254,1128,45,412,3103,1849,213,TRUE
runtime/vm/MHInterpreter.hpp,270,24,11,65,1396,10788.18,0,698,15.46,7530147.51,3,418341.53,262,54,532,32,180,783,613,41,TRUE
runtime/vm/lockwordconfig.c,165,74,53,28,1041,7227.16,0,520.5,13.89,3761735.53,3,208985.31,86,35,251,22,101,671,370,52,FALSE
runtime/vm/FastJNI_java_lang_ref_Reference.cpp,48,10,6,7,201,1156.73,0.01,100.5,11.51,116251.6,0.79,6458.42,26,9,74,15,39,111,90,10,FALSE
runtime/vm/createramclass.cpp,3093,609,83,196,20896,209801.89,0,10448,20.08,2192010189,3,121778343.8,736,390,3829,51,1002,12736,8160,908,TRUE
runtime/vm/jvminitcommon.h,22,5,4,9,108,618.62,0.02,54,11.46,33405.23,0.35,1855.85,22,11,44,10,43,54,54,3,FALSE
runtime/vm/LayoutFFITypeTable.cpp,62,14,13,11,252,1436.51,0.01,126,11.4,181000.36,1.07,10055.58,68,14,130,12,40,154,98,11,FALSE
runtime/vm/ValueTypeHelpers.hpp,354,103,56,40,2084,15914.73,0,1042,15.27,16583144.19,3,921285.79,176,56,530,32,167,1241,843,96,TRUE
runtime/vm/UpcallThunkMem.cpp,241,1,1,36,1250,8898.68,0,625,14.24,5561672.71,3,308981.82,91,45,332,27,112,781,469,58,TRUE
runtime/vm/visible.c,290,108,55,36,1644,12342.81,0,822,15.02,10145793.43,3,563655.19,104,28,394,34,148,1021,623,100,TRUE
runtime/vm/jvmfree.c,326,99,33,56,1776,13988.69,0,888,15.75,12421960.36,3,690108.91,80,70,406,34,201,1126,650,112,TRUE
runtime/vm/classallocation.c,418,98,26,75,2300,18588.94,0,1150,16.16,21377284.21,3,1187626.9,69,79,487,33,238,1448,852,135,TRUE
runtime/vm/extendedMessageNPE.cpp,1582,234,51,103,9339,85186,0,4669.5,18.24,397776034.1,3,22098668.56,284,184,1866,49,508,5978,3361,538,TRUE
runtime/vm/leconditionexceptionsup.h,18,1,1,3,65,325,0.03,32.5,10,10562.5,0.16,586.81,24,5,42,7,25,29,36,1,FALSE
runtime/vm/rastrace.c,29,4,1,6,125,698.12,0.02,62.5,11.17,43632.52,0.41,2424.03,40,8,69,21,27,76,49,11,FALSE
runtime/vm/DebugBytecodeInterpreterFull.cpp,8,3,2,2,12,43.02,0.17,6,7.17,258.12,0.01,14.34,21,2,29,3,9,3,9,2,FALSE
runtime/vm/VMAccess.cpp,929,244,82,69,5345,42938.65,0,2672.5,16.07,114753531.3,3,6375196.18,251,208,1180,31,231,3281,2064,245,TRUE
runtime/vm/FastJNI_java_lang_Class.cpp,205,61,41,27,1098,7622.88,0,549,13.89,4184961.63,3,232497.87,47,28,252,21,102,645,453,49,TRUE
