File,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOComment,lOBlank,LOCodeAndCOmment,uniq_Op,Uniq_Opnd,total_Op,total_Opnd,branchCount,defects
src/java.desktop/windows/native/libawt/windows/awt_Dimension.h,10,1,1,1,25,102.19,0.08,12.50,8.17,1277.33,0.04,70.96,28,8,38,7,10,12,13,3,false
src/java.desktop/windows/native/libawt/windows/CmdIDList.h,24,1,1,7,76,380.00,0.03,38.00,10.00,14440.00,0.20,802.22,28,12,52,8,24,40,36,3,false
src/java.desktop/windows/native/libawt/windows/awt_TextComponent.cpp,767,101,40,89,4539,40563.40,0.00,2269.50,17.87,92058635.40,3.00,5114368.63,234,185,1001,40,450,2789,1750,165,true
src/java.desktop/windows/native/libawt/windows/GDIHashtable.h,62,4,4,7,332,2021.04,0.01,166.00,12.17,335492.25,1.61,18638.46,115,31,177,14,54,201,131,24,true
src/java.desktop/windows/native/libawt/windows/awt_Cursor.cpp,426,48,16,71,2453,19915.76,0.00,1226.50,16.24,24426682.65,3.00,1357037.92,82,89,508,30,248,1519,934,81,true
src/java.desktop/windows/native/libawt/windows/ThemeReader.cpp,610,79,7,68,3796,31954.17,0.00,1898.00,16.84,60649011.14,3.00,3369389.51,120,116,730,34,308,2239,1557,130,true
src/java.desktop/windows/native/libawt/windows/awt.h,203,113,95,45,1208,8909.05,0.00,604.00,14.75,5381064.77,3.00,298948.04,67,41,270,30,136,785,423,69,true
src/java.desktop/windows/native/libawt/windows/awt_DCHolder.h,40,1,1,5,129,681.82,0.02,64.50,10.57,43977.19,0.42,2443.18,24,8,64,15,24,78,51,7,true
src/java.desktop/windows/native/libawt/windows/mlib_types_md.h,5,1,1,1,11,28.43,0.18,5.50,5.17,156.39,0.01,8.69,24,3,29,1,5,2,9,3,false
src/java.desktop/windows/native/libawt/windows/awt_ScrollPane.cpp,570,23,1,51,3391,28064.34,0.00,1695.50,16.55,47583084.84,3.00,2643504.71,119,124,689,32,278,2042,1349,69,true
src/java.desktop/windows/native/libawt/windows/awt_IconCursor.cpp,59,1,1,9,337,2065.57,0.01,168.50,12.26,348048.27,1.65,19336.02,26,12,85,22,48,220,117,15,false
src/java.desktop/windows/native/libawt/windows/awt_FileDialog.cpp,500,60,21,76,3381,28256.88,0.00,1690.50,16.72,47768261.27,3.00,2653792.29,86,117,586,35,293,2082,1299,87,true
src/java.desktop/windows/native/libawt/windows/awt_Dialog.cpp,577,127,70,98,3549,30939.03,0.00,1774.50,17.44,54901315.17,3.00,3050073.06,143,125,720,37,384,2250,1299,115,true
src/java.desktop/windows/native/libawt/windows/awt_TextArea.cpp,325,27,1,45,1981,15957.51,0.00,990.50,16.11,15805918.12,3.00,878106.56,130,86,455,39,227,1204,777,76,true
src/java.desktop/windows/native/libawt/windows/awtmsg.h,166,1,1,2,186,1248.85,0.01,93.00,13.43,116143.02,0.79,6452.39,42,50,208,11,94,52,134,7,true
src/java.desktop/windows/native/libawt/windows/awt_ole.cpp,54,25,21,18,367,2333.22,0.01,183.50,12.72,428146.16,1.89,23785.90,27,5,81,23,59,217,150,13,false
src/java.desktop/windows/native/libawt/windows/alloc.h,105,20,20,15,383,2315.00,0.01,191.50,12.09,443323.06,1.94,24629.06,65,27,170,10,56,208,175,20,true
src/java.desktop/windows/native/libawt/windows/awt_DnDDS.h,153,1,1,49,971,7568.38,0.00,485.50,15.59,3674447.42,3.00,204135.97,38,91,191,20,202,437,534,10,false
src/java.desktop/windows/native/libawt/windows/awt_Clipboard.cpp,330,85,51,57,1979,15293.55,0.00,989.50,15.46,15132972.26,3.00,840720.68,80,82,410,36,176,1280,699,82,false
src/java.desktop/windows/native/libawt/windows/Devices.h,38,1,1,11,183,1027.49,0.01,91.50,11.23,94015.51,0.69,5223.08,26,15,64,13,36,108,75,6,true
src/java.desktop/windows/native/libawt/windows/awt_Choice.cpp,590,90,49,81,3850,32770.25,0.00,1925.00,17.02,63082726.86,3.00,3504595.94,148,161,738,35,330,2355,1495,84,true
src/java.desktop/windows/native/libawt/windows/awt_CustomPaletteDef.h,241,1,1,1,1665,6161.23,0.00,832.50,7.40,5129225.75,3.00,284956.99,29,4,270,8,5,1424,241,3,false
src/java.desktop/windows/native/libawt/windows/awt_Component.cpp,5543,1315,819,341,32856,361230.48,0.00,16428.00,21.99,5934294268.29,3.00,329683014.91,1021,899,6564,50,1990,20551,12305,1260,true
src/java.desktop/windows/native/libawt/windows/awt_Insets.cpp,25,1,1,4,167,811.28,0.01,83.50,9.72,67742.12,0.55,3763.45,30,12,55,11,18,102,65,4,false
src/java.desktop/windows/native/libawt/windows/awt_Frame.cpp,1458,286,126,156,8365,78109.21,0.00,4182.50,18.68,326691759.16,3.00,18149542.18,296,275,1754,46,601,5296,3069,359,true
src/java.desktop/windows/native/libawt/windows/ObjectList.cpp,70,7,1,12,348,2038.58,0.01,174.00,11.72,354712.47,1.67,19706.25,32,18,102,18,40,218,130,20,false
src/java.desktop/windows/native/libawt/windows/awt_PlatformGraphicsInfo.cpp,6,3,3,2,30,142.65,0.07,15.00,9.51,2139.70,0.06,118.87,29,2,35,13,14,16,14,5,false
src/java.desktop/windows/native/libawt/windows/awt_DrawingSurface.cpp,230,1,1,23,1111,7862.34,0.00,555.50,14.15,4367531.05,3.00,242640.61,31,57,261,21,114,665,446,28,true
src/java.desktop/windows/native/libawt/windows/awt_KeyEvent.h,14,1,1,1,37,162.52,0.05,18.50,8.78,3006.54,0.07,167.03,28,6,42,7,14,16,21,3,false
src/java.desktop/windows/native/libawt/windows/awt_Pen.cpp,41,21,16,19,271,1573.79,0.01,135.50,11.61,213248.98,1.19,11847.17,33,10,74,18,38,183,88,17,false
src/java.desktop/windows/native/libawt/java2d/j2d_md.h,10,1,1,2,17,60.94,0.12,8.50,7.17,518.03,0.02,28.78,27,6,37,4,8,6,11,3,false
src/java.desktop/windows/native/libawt/java2d/windows/WindowsFlags.h,9,1,1,4,34,138.97,0.06,17.00,8.17,2362.55,0.06,131.25,24,5,33,5,12,15,19,3,false
src/java.desktop/windows/native/libawt/java2d/windows/GDIRenderer.cpp,703,109,25,49,4815,38157.97,0.00,2407.50,15.85,91865318.08,3.00,5103628.78,176,61,879,38,205,2878,1937,200,true
src/java.desktop/windows/native/libawt/java2d/windows/GDIBlitLoops.cpp,176,1,1,18,1161,8592.42,0.00,580.50,14.80,4987900.41,3.00,277105.58,81,22,257,32,137,674,487,50,true
src/java.desktop/windows/native/libawt/java2d/windows/GDIWindowSurfaceData.h,100,1,1,13,365,2503.16,0.01,182.50,13.72,456827.26,1.98,25379.29,130,29,230,12,104,156,209,18,false
src/java.desktop/windows/native/libawt/java2d/windows/WindowsFlags.cpp,91,9,3,13,486,3027.21,0.00,243.00,12.46,735611.03,2.72,40867.28,51,15,142,20,55,290,196,22,true
src/java.desktop/windows/native/libawt/java2d/windows/GDIWindowSurfaceData.cpp,812,102,1,89,4947,42849.82,0.00,2473.50,17.32,105989020.49,3.00,5888278.92,200,98,1012,44,361,3050,1897,246,true
src/java.desktop/windows/native/libawt/java2d/d3d/D3DVertexCacher.h,73,1,1,17,393,2781.19,0.01,196.50,14.15,546503.55,2.23,30361.31,24,11,97,15,120,196,197,7,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DGlyphCache.h,34,1,1,7,121,656.58,0.02,60.50,10.85,39722.97,0.39,2206.83,44,11,78,10,33,63,58,11,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DTextRenderer.h,34,1,1,4,99,574.93,0.02,49.50,11.61,28458.94,0.31,1581.05,52,10,86,9,47,34,65,7,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DPaints.h,46,7,7,13,233,1477.19,0.01,116.50,12.68,172092.06,1.03,9560.67,66,20,112,6,75,89,144,7,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DShaderGen.c,523,22,1,32,1505,11163.87,0.00,752.50,14.84,8400810.70,3.00,466711.71,360,100,883,28,143,957,548,106,true
src/java.desktop/windows/native/libawt/java2d/d3d/D3DShaders.h,5969,1,1,1,44279,334509.64,0.00,22139.50,15.11,7405876169.54,3.00,411437564.97,1568,197,7537,11,177,27292,16987,67,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DRenderer.cpp,264,1,1,21,1366,9546.54,0.00,683.00,13.98,6520289.06,3.00,362238.28,72,52,336,23,104,743,623,37,true
src/java.desktop/windows/native/libawt/java2d/d3d/D3DMaskFill.cpp,67,1,1,11,404,2546.73,0.00,202.00,12.61,514438.94,2.14,28579.94,39,18,106,23,56,227,177,16,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DPipelineManager.h,92,1,1,38,426,2947.44,0.00,213.00,13.84,627803.81,2.44,34877.99,62,31,154,15,106,221,205,12,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DPipelineManager.cpp,805,180,80,62,4179,35487.45,0.00,2089.50,16.98,74151035.32,3.00,4119501.96,87,122,892,36,324,2669,1510,191,true
src/java.desktop/windows/native/libawt/java2d/d3d/D3DResourceManager.cpp,620,60,1,36,3080,24066.45,0.00,1540.00,15.63,37062326.95,3.00,2059018.16,47,98,667,34,191,1917,1163,98,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DMaskBlit.h,8,1,1,2,29,120.93,0.07,14.50,8.34,1753.45,0.05,97.41,24,4,32,5,13,12,17,3,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DGraphicsDevice.cpp,321,19,1,35,1961,14691.52,0.00,980.50,14.98,14405039.21,3.00,800279.96,101,69,422,31,149,1140,821,47,true
src/java.desktop/windows/native/libawt/java2d/d3d/D3DBadHardware.h,77,50,50,3,1021,5702.25,0.00,510.50,11.17,2910996.95,3.00,161722.05,63,23,140,11,37,660,361,12,false
src/java.desktop/windows/native/libawt/java2d/d3d/ShaderList.h,33,1,1,5,101,490.66,0.02,50.50,9.72,24778.13,0.28,1376.56,42,10,75,7,22,44,57,4,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DRenderQueue.h,23,21,21,16,182,999.52,0.01,91.00,10.98,90956.07,0.67,5053.12,34,7,57,11,34,107,75,3,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DGraphicsDevice.h,3,1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,2,27,0,1,0,2,3,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DPaints.cpp,354,1,1,30,2511,19387.68,0.00,1255.50,15.44,24341232.32,3.00,1352290.68,102,76,456,34,177,1429,1082,44,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DBlitLoops.cpp,770,1,1,49,5402,44106.83,0.00,2701.00,16.33,119132540.32,3.00,6618474.46,180,113,950,35,252,3112,2290,132,true
src/java.desktop/windows/native/libawt/java2d/d3d/D3DGlyphCache.cpp,135,13,2,16,596,3968.29,0.00,298.00,13.32,1182551.63,3.00,65697.31,42,30,177,21,80,369,227,36,true
src/java.desktop/windows/native/libawt/java2d/d3d/D3DBufImgOps.h,27,9,9,15,140,759.68,0.01,70.00,10.85,53177.39,0.47,2954.30,39,12,66,6,37,66,74,3,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DPipeline.h,56,41,23,15,285,1616.64,0.01,142.50,11.34,230371.37,1.25,12798.41,32,10,88,19,32,198,87,17,true
src/java.desktop/windows/native/libawt/java2d/d3d/D3DSurfaceData.cpp,444,84,47,47,2738,21102.75,0.00,1369.00,15.41,28889663.80,3.00,1604981.32,93,102,537,26,183,1656,1082,59,true
src/java.desktop/windows/native/libawt/java2d/d3d/D3DRenderer.h,49,1,1,11,240,1374.70,0.01,120.00,11.46,164964.11,1.00,9164.67,24,12,73,5,48,94,146,3,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DSurfaceData.h,45,1,1,3,99,618.54,0.02,49.50,12.50,30617.97,0.33,1701.00,35,14,80,10,66,25,74,4,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DBlitLoops.h,55,1,1,7,257,1575.23,0.01,128.50,12.26,202416.51,1.15,11245.36,24,10,79,5,65,94,163,3,false
src/java.desktop/windows/native/libawt/java2d/d3d/D3DMaskBlit.cpp,62,9,4,15,361,2295.08,0.01,180.50,12.72,414261.27,1.85,23014.51,31,14,93,21,61,210,151,10,false
