File,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOComment,lOBlank,LOCodeAndCOmment,uniq_Op,Uniq_Opnd,total_Op,total_Opnd,branchCount,defects
runtime/compiler/net/ClientStream.cpp,229,43,13,31,1511,11516.92,0.00,755.50,15.24,8701033.29,3.00,483390.74,31,36,260,31,166,1007,504,40,true
runtime/compiler/net/CommunicationStream.cpp,100,26,16,26,578,3880.83,0.00,289.00,13.43,1121561.00,3.00,62308.94,35,28,135,26,79,370,208,15,true
runtime/compiler/net/LoadSSLLibs.cpp,463,1,1,20,2683,21230.28,0.00,1341.50,15.83,28480423.42,3.00,1582245.75,66,115,529,28,213,1829,854,30,true
runtime/compiler/net/StreamExceptions.hpp,112,36,36,12,561,3272.25,0.00,280.50,11.67,917866.49,3.00,50992.58,21,11,133,18,39,370,191,18,true
runtime/compiler/net/ServerStream.hpp,175,64,53,21,907,6369.29,0.00,453.50,14.04,2888471.93,3.00,160470.66,100,33,275,28,102,617,290,34,true
runtime/compiler/net/MessageBuffer.cpp,109,21,10,18,613,4098.82,0.00,306.50,13.37,1256289.81,3.00,69793.88,30,25,139,32,71,391,222,16,false
runtime/compiler/net/MessageBuffer.hpp,73,17,17,19,430,2784.57,0.00,215.00,12.95,598681.56,2.37,33260.09,113,47,186,19,70,265,165,24,false
runtime/compiler/net/ClientStream.hpp,103,6,3,12,432,2811.37,0.00,216.00,13.02,607255.33,2.39,33736.41,86,30,189,21,70,278,154,13,true
runtime/compiler/net/CommunicationStream.hpp,192,30,9,19,793,5603.41,0.00,396.50,14.13,2221751.56,3.00,123430.64,39,22,231,33,101,515,278,27,true
runtime/compiler/net/LoadSSLLibs.hpp,139,1,1,72,965,7444.25,0.00,482.50,15.43,3591849.14,3.00,199547.17,29,36,168,11,199,512,453,2,true
runtime/compiler/net/MessageTypes.hpp,251,1,1,2,500,4011.18,0.00,250.00,16.04,1002795.98,3.00,55710.89,34,19,285,13,247,252,248,9,true
runtime/compiler/net/MessageTypes.cpp,247,3,2,3,272,1212.97,0.01,136.00,8.92,164963.29,1.00,9164.63,21,3,268,13,9,260,12,3,true
runtime/compiler/net/RawTypeConvert.hpp,270,101,93,31,2535,18175.76,0.00,1267.50,14.34,23037775.65,3.00,1279876.42,53,20,323,28,116,1628,907,13,false
runtime/compiler/p/runtime/PPCHWProfilerAIX.cpp,406,112,39,35,2771,21859.71,0.00,1385.50,15.78,30286624.80,3.00,1682590.27,39,49,445,38,199,1797,974,101,true
runtime/compiler/p/runtime/J9PPCCRC32_wrapper.c,105,7,1,3,421,2433.95,0.00,210.50,11.56,512346.99,2.13,28463.72,21,26,126,30,25,264,157,12,false
runtime/compiler/p/runtime/Emulation.c,468,77,60,30,2391,18962.39,0.00,1195.50,15.86,22669540.80,3.00,1259418.93,227,74,695,39,205,1459,932,80,true
runtime/compiler/p/runtime/PPCRelocationTarget.hpp,54,9,9,21,399,2428.90,0.01,199.50,12.17,484565.09,2.06,26920.28,24,23,78,8,60,205,194,4,false
runtime/compiler/p/runtime/PPCRelocationTarget.cpp,276,11,2,22,1690,12449.08,0.00,845.00,14.73,10519476.44,3.00,584415.36,40,43,316,38,127,1120,570,39,false
runtime/compiler/p/runtime/PPCHWProfilerPrivate.hpp,409,59,44,25,1683,13327.45,0.00,841.50,15.84,11215046.51,3.00,623058.14,40,62,449,27,215,997,686,27,false
runtime/compiler/p/runtime/J9PPCCRC32C_constants.h,902,4,3,2,1942,9710.00,0.00,971.00,10.00,9428410.00,3.00,523800.56,572,556,1474,14,18,1102,840,2,false
runtime/compiler/p/runtime/PPCHWProfiler.hpp,29,1,1,11,131,746.76,0.02,65.50,11.40,48912.62,0.45,2717.37,78,23,107,12,40,64,67,9,false
runtime/compiler/p/runtime/CodeSync.cpp,1,1,1,1,0,0,0,0,0,0,0,0,21,1,22,0,0,0,0,1,false
runtime/compiler/p/runtime/PPCHWProfiler.cpp,520,138,60,38,2657,21558.21,0.00,1328.50,16.23,28640085.88,3.00,1591115.88,56,72,576,48,229,1690,967,98,false
runtime/compiler/p/runtime/Recomp.cpp,221,48,26,34,1643,11845.13,0.00,821.50,14.42,9730775.84,3.00,540598.66,54,33,275,33,115,1107,536,26,false
runtime/compiler/p/runtime/PPCHWProfilerLinux.cpp,307,23,1,38,1816,14507.45,0.00,908.00,15.98,13172765.86,3.00,731820.33,40,47,347,38,216,1089,727,54,false
runtime/compiler/p/runtime/J9PPCCRC32_constants.h,902,4,3,2,1942,9710.00,0.00,971.00,10.00,9428410.00,3.00,523800.56,571,555,1473,14,18,1102,840,2,false
runtime/compiler/p/env/J9CPU.cpp,61,15,8,9,370,2297.50,0.01,185.00,12.42,425037.08,1.88,23613.17,24,13,85,27,47,233,137,9,true
runtime/compiler/p/env/J9CPU.hpp,30,2,2,4,126,675.05,0.02,63.00,10.72,42528.25,0.41,2362.68,33,14,63,10,31,62,64,4,false
runtime/compiler/p/codegen/CallSnippet.hpp,129,56,55,29,1220,8426.41,0.00,610.00,13.81,5140107.98,3.00,285561.55,21,51,150,17,103,717,503,23,true
runtime/compiler/p/codegen/StackCheckFailureSnippet.hpp,27,3,3,5,163,884.48,0.01,81.50,10.85,72085.21,0.58,4004.73,21,14,48,13,30,92,71,4,false
runtime/compiler/p/codegen/PPCPrivateLinkage.cpp,2537,1411,1103,341,25341,253231.05,0.00,12670.50,19.99,3208564023.80,3.00,178253556.88,251,317,2788,49,970,16265,9076,456,true
runtime/compiler/p/codegen/J9AheadOfTimeCompile.hpp,28,1,1,4,110,573.04,0.02,55.00,10.42,31517.19,0.33,1750.96,29,15,57,9,28,57,53,2,false
runtime/compiler/p/codegen/PPCRecompilation.hpp,16,1,1,6,93,447.08,0.02,46.50,9.61,20789.41,0.25,1154.97,21,10,37,9,19,55,38,2,false
runtime/compiler/p/codegen/PPCRecompilationSnippet.cpp,75,28,26,32,511,3380.12,0.00,255.50,13.23,863619.82,3.00,47978.88,26,20,101,23,75,333,178,5,true
runtime/compiler/p/codegen/ConstantDataSnippet.hpp,16,1,1,2,45,183.94,0.04,22.50,8.17,4138.56,0.09,229.92,21,6,37,7,10,24,21,1,false
runtime/compiler/p/codegen/J9UnresolvedDataSnippet.cpp,310,177,139,73,2008,15043.64,0.00,1004.00,14.98,15103815.58,3.00,839100.87,23,34,333,28,152,1387,621,45,true
runtime/compiler/p/codegen/J9PPCWatchedStaticFieldSnippet.hpp,17,3,3,3,93,465.00,0.02,46.50,10.00,21622.50,0.26,1201.25,21,8,38,10,22,54,39,4,false
runtime/compiler/p/codegen/GenerateInstructions.hpp,8,1,1,2,49,218.51,0.04,24.50,8.92,5353.55,0.10,297.42,21,2,29,7,15,28,21,1,false
runtime/compiler/p/codegen/J9PPCSnippet.cpp,951,409,363,130,12677,110815.58,0.00,6338.50,17.48,702404534.73,3.00,39022474.15,123,198,1074,39,389,7725,4952,99,false
runtime/compiler/p/codegen/InterfaceCastSnippet.hpp,38,4,4,4,344,2108.47,0.01,172.00,12.26,362657.42,1.70,20147.63,21,15,59,10,60,210,134,14,false
runtime/compiler/p/codegen/PPCJNILinkage.hpp,55,1,1,16,443,2724.34,0.00,221.50,12.30,603440.86,2.38,33524.49,21,18,76,10,61,243,200,1,false
runtime/compiler/p/codegen/InterfaceCastSnippet.cpp,525,122,95,52,5030,37226.42,0.00,2515.00,14.80,93624455.26,3.00,5201358.63,77,76,602,28,141,3229,1801,44,false
runtime/compiler/p/codegen/J9PPCSnippet.hpp,63,1,1,12,401,2497.76,0.00,200.50,12.46,500800.14,2.10,27822.23,21,30,84,10,65,228,173,8,false
runtime/compiler/p/codegen/J9PPCWatchedInstanceFieldSnippet.hpp,17,3,3,3,87,426.90,0.02,43.50,9.81,18570.13,0.23,1031.67,21,8,38,10,20,50,37,4,false
runtime/compiler/p/codegen/J9SnippetDelegate.hpp,23,1,1,1,79,391.38,0.03,39.50,9.91,15459.57,0.21,858.86,24,11,47,8,23,33,46,2,false
runtime/compiler/p/codegen/CallSnippet.cpp,1320,617,483,109,10185,85649.65,0.00,5092.50,16.82,436170825.74,3.00,24231712.54,142,183,1462,39,301,6718,3467,250,true
runtime/compiler/p/codegen/PPCRecompilation.cpp,122,98,90,52,1256,8980.08,0.00,628.00,14.30,5639491.74,3.00,313305.10,39,19,161,23,119,816,440,18,true
runtime/compiler/p/codegen/ForceRecompilationSnippet.hpp,28,2,2,6,160,839.67,0.01,80.00,10.50,67173.47,0.55,3731.86,21,13,49,9,29,90,70,4,false
runtime/compiler/p/codegen/StackCheckFailureSnippet.cpp,350,141,108,76,2351,17669.41,0.00,1175.50,15.03,20770391.83,3.00,1153910.66,50,38,400,31,152,1534,817,40,true
runtime/compiler/p/codegen/Trampoline.cpp,35,3,1,6,122,681.37,0.02,61.00,11.17,41563.29,0.40,2309.07,21,8,56,19,29,77,45,3,false
runtime/compiler/p/codegen/PPCRecompilationSnippet.hpp,25,1,1,5,128,656.55,0.02,64.00,10.26,42019.09,0.40,2334.39,21,13,46,9,26,70,58,3,false
runtime/compiler/p/codegen/J9CodeGenerator.hpp,63,1,1,19,411,2661.53,0.00,205.50,12.95,546943.68,2.23,30385.76,28,33,91,14,75,230,181,5,true
runtime/compiler/p/codegen/J9CodeGenerator.cpp,640,515,436,159,5294,45760.57,0.00,2647.00,17.29,121128241.15,3.00,6729346.73,87,85,727,34,366,3568,1726,108,true
runtime/compiler/p/codegen/GenerateInstructions.cpp,36,10,9,4,117,600.13,0.02,58.50,10.26,35107.38,0.36,1950.41,21,3,57,14,21,70,47,2,false
runtime/compiler/p/codegen/J9ConstantDataSnippet.hpp,20,1,1,2,58,250.67,0.03,29.00,8.64,7269.48,0.13,403.86,24,9,44,7,13,29,29,1,false
runtime/compiler/p/codegen/ForceRecompilationSnippet.cpp,188,50,44,48,1515,10907.50,0.00,757.50,14.40,8262433.98,3.00,459024.11,28,37,216,27,120,979,536,9,true
runtime/compiler/p/codegen/J9TreeEvaluator.cpp,10848,4864,3660,508,115295,1285363.61,0.00,57647.50,22.30,74097998565.79,3.00,4116555475.88,1599,2020,12447,47,2223,71436,43859,1947,true
runtime/compiler/p/codegen/J9TreeEvaluator.hpp,83,1,1,61,1627,11681.71,0.00,813.50,14.36,9503072.78,3.00,527948.49,33,14,116,10,135,935,692,4,false
runtime/compiler/p/codegen/J9InstructionDelegate.hpp,23,1,1,1,79,391.38,0.03,39.50,9.91,15459.57,0.21,858.86,23,11,46,8,23,33,46,2,false
runtime/compiler/p/codegen/Instruction.hpp,22,5,5,2,127,623.18,0.02,63.50,9.81,39571.62,0.39,2198.42,23,12,45,9,21,72,55,2,false
runtime/compiler/p/codegen/J9AheadOfTimeCompile.cpp,240,35,28,40,1680,12223.89,0.00,840.00,14.55,10268066.76,3.00,570448.15,23,56,263,25,130,1069,611,30,false
runtime/compiler/p/codegen/PPCJNILinkage.cpp,1332,1051,875,191,13426,122776.18,0.00,6713.00,18.29,824196506.87,3.00,45788694.83,116,152,1448,41,525,8828,4598,249,true
runtime/compiler/p/codegen/J9PPCInstruction.cpp,143,93,78,54,931,6578.53,0.00,465.50,14.13,3062305.27,3.00,170128.07,25,12,168,29,105,648,283,18,false
runtime/compiler/p/codegen/J9UnresolvedDataSnippet.hpp,62,19,19,12,443,2889.94,0.00,221.50,13.05,640121.26,2.48,35562.29,24,29,86,16,76,262,181,16,false
runtime/compiler/p/codegen/PPCPrivateLinkage.hpp,90,1,1,27,572,3783.61,0.00,286.00,13.23,1082113.61,3.00,60117.42,21,34,111,11,87,305,267,2,false
runtime/compiler/runtime/J9Profiler.cpp,2345,1202,844,274,15760,152714.37,0.00,7880.00,19.38,1203389220.07,3.00,66854956.67,387,331,2732,46,780,10281,5479,462,true
runtime/compiler/runtime/J9CodeCache.hpp,70,1,1,25,346,2246.18,0.01,173.00,12.98,388589.34,1.78,21588.30,47,36,117,8,82,193,153,3,false
runtime/compiler/runtime/SymbolValidationManager.cpp,1907,886,763,185,12761,118579.32,0.00,6380.50,18.58,756595328.01,3.00,42033073.78,137,336,2044,37,590,8010,4751,171,true
runtime/compiler/runtime/GPUHelpers.cpp,646,79,47,25,1970,16367.43,0.00,985.00,16.62,16121916.47,3.00,895662.03,1404,463,2050,35,282,1122,848,486,true
runtime/compiler/runtime/RelocationRuntime.hpp,404,1,1,36,2837,25191.38,0.00,1418.50,17.76,35733969.24,3.00,1985220.51,48,82,452,28,443,1675,1162,74,true
runtime/compiler/runtime/SignalHandler.c,1455,190,1,26,8058,68330.07,0.00,4029.00,16.96,275301849.48,3.00,15294547.19,271,267,1726,39,318,5330,2728,449,true
runtime/compiler/runtime/SymbolValidationManager.hpp,845,61,36,171,4502,39989.66,0.00,2251.00,17.77,90016722.43,3.00,5000929.02,52,186,897,28,444,2489,2013,39,true
runtime/compiler/runtime/J9CodeCache.cpp,682,210,124,80,4191,36026.63,0.00,2095.50,17.19,75493805.82,3.00,4194100.32,125,132,807,35,352,2680,1511,118,true
runtime/compiler/runtime/MethodMetaData.c,1833,282,110,33,11367,103743.25,0.00,5683.50,18.25,589624759.91,3.00,32756931.11,303,402,2136,48,511,7098,4269,225,true
runtime/compiler/runtime/RelocationRecord.hpp,1625,242,242,195,12325,110820.51,0.00,6162.50,17.98,682931372.86,3.00,37940631.83,46,442,1671,17,492,6739,5586,334,true
runtime/compiler/runtime/DataCache.cpp,917,246,146,77,5015,41979.00,0.00,2507.50,16.74,105262335.84,3.00,5847907.55,188,96,1105,43,288,3165,1850,150,true
runtime/compiler/runtime/emfloat.c,201,57,57,20,976,6412.18,0.00,488.00,13.14,3129143.39,3.00,173841.30,25,46,226,20,75,605,371,4,false
runtime/compiler/runtime/JITServerROMClassHash.cpp,83,14,8,17,479,3078.18,0.00,239.50,12.85,737224.31,2.72,40956.91,24,18,107,28,58,295,184,7,true
runtime/compiler/runtime/J9ValueProfiler.hpp,1164,187,62,58,7381,62469.27,0.00,3690.50,16.93,230542853.48,3.00,12807936.30,445,227,1609,45,308,4467,2914,250,true
runtime/compiler/runtime/MetaData.cpp,1284,385,220,195,8230,75972.95,0.00,4115.00,18.46,312628690.56,3.00,17368260.59,289,264,1573,43,558,5298,2932,235,true
runtime/compiler/runtime/JITServerSharedROMClassCache.hpp,30,1,1,12,125,709.05,0.02,62.50,11.34,44315.82,0.42,2461.99,32,14,62,13,38,71,54,4,true
runtime/compiler/runtime/JITServerAOTDeserializer.cpp,1524,979,775,177,11270,100003.72,0.00,5635.00,17.75,563520934.86,3.00,31306718.60,169,267,1693,41,428,7320,3950,306,true
runtime/compiler/runtime/RelocationTarget.cpp,203,51,48,12,805,5212.97,0.00,402.50,12.95,2098218.58,3.00,116567.70,26,42,229,17,72,504,301,6,true
runtime/compiler/runtime/Listener.cpp,423,129,74,76,2414,19746.30,0.00,1207.00,16.36,23833784.76,3.00,1324099.15,38,43,461,36,254,1582,832,68,true
runtime/compiler/runtime/ArtifactManager.cpp,172,45,30,30,780,5088.38,0.00,390.00,13.05,1984467.55,3.00,110248.20,21,26,193,20,72,493,287,19,false
runtime/compiler/runtime/J9Profiler.hpp,589,59,52,108,4175,36280.74,0.00,2087.50,17.38,75736047.95,3.00,4207558.22,276,178,865,27,386,2460,1715,109,true
runtime/compiler/runtime/JitRuntime.cpp,1461,265,95,148,9382,88179.01,0.00,4691.00,18.80,413647751.47,3.00,22980430.64,130,234,1591,42,633,6013,3369,220,true
runtime/compiler/runtime/codertinit.cpp,400,123,69,57,2203,18096.15,0.00,1101.50,16.43,19932903.74,3.00,1107383.54,100,108,500,32,265,1324,879,77,false
runtime/compiler/runtime/MetricsServer.hpp,205,1,1,53,1087,8339.93,0.00,543.50,15.34,4532749.97,3.00,251819.44,107,34,312,21,183,676,411,30,false
runtime/compiler/runtime/HWProfiler.cpp,697,235,147,129,3753,32426.84,0.00,1876.50,17.28,60848963.84,3.00,3380497.99,76,107,773,40,359,2488,1265,108,true
runtime/compiler/runtime/J9CodeCacheMemorySegment.hpp,33,2,2,3,145,771.68,0.01,72.50,10.64,55946.77,0.49,3108.15,21,15,54,10,30,81,64,4,false
runtime/compiler/runtime/CodeCacheReclamation.h,16,1,1,8,78,400.08,0.03,39.00,10.26,15603.28,0.21,866.85,21,2,37,7,28,39,39,1,false
